CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2020;9;9011110;21;383;ES;1;717800;52;52800;87120
2020;12;9011110;21;63;ES;7;1017500;498;497000;766056
2020;11;9011110;21;403;ES;1;717800;333;336000;501624
2020;7;9011110;21;628;MG;4;817700;0;2;4
2020;9;9011110;21;59;MG;1;817800;156;156000;303688
2020;3;9011110;21;163;PR;1;817800;19;19175;35666
2020;3;9011110;21;111;MG;4;817600;0;120;2196
2020;6;9011110;21;351;MG;1;817800;39;38700;86870
2020;5;9011110;21;246;GO;1;817800;19;19175;38513
2020;3;9011110;21;149;GO;1;817800;97;95925;213887
2020;12;9011110;21;365;ES;1;817800;306;306800;615498
2020;11;9011110;21;603;MG;1;817800;200612;1008480;2160499
2020;12;9011110;21;556;MG;1;817800;26;26400;39796
2020;8;9011110;21;87;SP;1;817800;1758;1756031;3716458
2020;9;9011110;21;628;SP;1;817800;103;103720;203077
2020;11;9011110;21;69;MG;1;717600;158;158350;321537
2020;8;9011110;21;831;MG;1;717600;38;38400;77952
2020;10;9011110;21;245;ES;1;817800;603;596760;749804
2020;11;9011110;21;301;ES;1;717600;233;235200;356262
2020;7;9011110;21;573;BA;1;517800;66;64800;143980
2020;4;9011110;21;158;MG;1;817800;181;181000;443384
2020;9;9011110;21;246;MG;1;717800;496;496000;773160
2020;7;9011110;21;240;MG;1;717600;39;38400;65410
2020;5;9011110;21;63;ES;1;717600;19;19200;28800
2020;7;9011110;21;858;ES;1;727600;500;500000;570000
2020;8;9011110;21;69;MG;1;717600;224;223200;438186
2020;7;9011110;21;275;ES;1;817800;60;60300;89547
2020;10;9011110;21;149;ES;1;817800;20;20040;29924
2020;11;9011110;21;244;ES;1;817800;76;76800;107520
2020;9;9011110;21;767;MG;0;9999999;528;528000;922126
2020;2;9011110;21;240;MG;1;717800;57;57600;123264
2020;5;9011110;21;63;MG;1;717600;19;19175;44200
2020;6;9011110;21;361;ES;1;817800;285;288000;323855
2020;4;9011110;21;776;MG;1;817800;14;13800;32708
2020;10;9011110;21;827;RJ;1;717800;13;13200;22110
2020;7;9011110;21;756;MG;1;817800;133;134275;326738
2020;6;9011110;21;23;BA;1;517800;238;237600;507384
2020;7;9011110;21;438;MG;1;717600;54;38400;88704
2020;3;9011110;21;767;MG;1;717600;76;76700;195810
2020;4;9011110;21;87;MG;1;717600;472;469050;1072806
2020;2;9011110;21;190;MG;4;817600;1;600;2500
2020;3;9011110;21;386;BA;1;817800;1079;1075387;2614837
2020;11;9011110;21;386;ES;1;717600;150;151100;325316
2020;7;9011110;21;744;ES;1;817800;336;336000;558274
2020;12;9011110;21;586;PR;7;917500;3;3000;5636
2020;1;9011110;21;149;BA;1;817800;45;44890;102731
2020;4;9011110;21;676;SP;1;717600;19;19200;48384
2020;3;9011110;21;87;GO;1;817800;316;316800;728588
2020;8;9011110;21;538;SP;1;817800;611;602400;1221340
2020;12;9011110;21;607;ES;1;717600;57;57525;76743
2020;3;9011110;21;240;ES;1;817800;95;96000;172562
2020;3;9011110;21;607;MG;1;717600;60;60000;141713
2020;5;9011110;21;198;MG;1;817800;38;38400;73515
2020;12;9011110;21;69;SP;1;717600;80;81600;134640
2020;4;9011110;21;246;SP;1;817800;9;9060;29518
2020;12;9011110;21;628;ES;1;817800;877;862740;1099903
2020;7;9011110;21;301;MG;1;717800;152;153600;244992
2020;3;9011110;21;455;MG;1;817800;326;327350;717359
2020;2;9011110;21;820;MG;1;717600;211;211200;328486
2020;11;9011110;21;845;ES;7;1017701;80;79300;128919
2020;11;9011110;21;240;ES;1;717600;76;76800;120670
2020;7;9011110;21;127;ES;1;817800;19;19200;31200
2020;7;9011110;21;399;GO;1;817800;230;230375;497899
2020;7;9011110;21;831;MG;1;717600;95;96000;180656
2020;6;9011110;21;365;MG;1;817800;209;211200;578925
2020;1;9011110;21;23;BA;1;517800;540;540000;1284768
2020;3;9011110;21;244;MG;1;717800;52;52800;109824
2020;4;9011110;21;573;PR;1;817800;38;19219;93548
2020;11;9011110;21;548;SP;1;817800;95;95605;223447
2020;2;9011110;21;23;GO;1;817800;332;330480;727848
2020;10;9011110;21;63;SP;7;917500;10;10285;26600
2020;10;9011110;21;442;MG;1;817800;38;38075;95501
2020;11;9011110;21;607;MG;1;717600;171;172575;369640
2020;2;9011110;21;573;SP;1;817800;214;213350;535246
2020;10;9011110;21;493;ES;1;717600;989;991800;1345091
2020;6;9011110;21;386;BA;1;817800;42;40800;96855
2020;5;9011110;21;160;SP;1;817800;65;65645;207227
2020;6;9011110;21;111;MG;1;817800;20;20400;42201
2020;2;9011110;21;607;PR;1;817800;19;19200;38732
2020;1;9011110;21;53;MG;1;717600;144;144000;287112
2020;11;9011110;21;160;MG;1;717600;57;57600;112896
2020;9;9011110;21;240;MG;1;817800;193;193760;331094
2020;6;9011110;21;160;MG;1;717600;38;38400;81024
2020;4;9011110;21;744;ES;1;817800;19;19200;53133
2020;1;9011110;21;386;ES;1;817800;119;119195;205247
2020;6;9011110;21;431;MG;1;817800;57;57600;102144
2020;3;9011110;21;244;BA;1;517800;52;52800;109824
2020;4;9011110;21;149;MG;1;717600;240;234000;467264
2020;10;9011110;21;589;ES;1;817800;100;99000;138195
2020;1;9011110;21;161;MG;1;817800;290;289390;638899
2020;11;9011110;21;764;MG;1;817800;69227;4458455;9762500
2020;5;9011110;21;59;SP;1;817800;2;1620;3875
2020;1;9011110;21;498;MG;1;717600;510;508800;822852
2020;12;9011110;21;827;BA;1;517800;211;211200;316622
2020;6;9011110;21;190;SP;1;817800;188;187517;411749
2020;2;9011110;21;249;BA;1;817800;674;668820;1575758
2020;7;9011110;21;246;MG;1;717800;38;38400;64512
2020;12;9011110;21;240;MG;1;717800;149;151200;259020
2020;4;9011110;21;169;MG;1;717600;180;179950;285646
2020;12;9011110;21;399;MG;0;9999999;104;105600;233046
2020;12;9011110;21;586;ES;7;917500;26;26760;37910
2020;12;9011110;21;538;BA;1;517800;26;25080;104000
2020;4;9011110;21;23;MG;1;717600;3730;3705400;8515926
2020;10;9011110;21;827;MG;1;717600;1092;1100172;2006151
2020;9;9011110;21;831;MG;1;717600;19;19175;41618
2020;11;9011110;21;275;ES;1;817800;64;63200;84634
2020;4;9011110;21;245;MG;1;817800;21950;2761976;6525863
2020;4;9011110;21;438;MG;1;717600;114;115200;221704
2020;4;9011110;21;249;MG;1;817800;27643;25731578;61047101
2020;8;9011110;21;386;SP;1;817800;908;906369;2002231
2020;8;9011110;21;246;MG;1;717600;501;502375;833696
2020;8;9011110;21;87;MG;1;717600;1334;1323000;2639217
2020;1;9011110;21;149;SP;1;817800;364;365275;923989
2020;2;9011110;21;764;MG;1;817800;4305;4263160;9829703
2020;1;9011110;21;87;BA;1;517800;65;64800;148863
2020;5;9011110;21;548;MG;1;817800;114;115075;313415
2020;3;9011110;21;275;MG;1;817800;3808;3814610;8255025
2020;6;9011110;21;403;MG;1;817800;132;132000;251760
2020;4;9011110;21;245;ES;1;817800;769;755400;1119740
2020;1;9011110;21;386;MG;1;717800;469;467005;921491
2020;8;9011110;21;386;MG;1;717600;1039;1037425;2121338
2020;9;9011110;21;23;ES;1;717600;752;750000;1564585
2020;7;9011110;21;301;ES;1;717600;57;57600;88176
2020;12;9011110;21;251;SP;1;817800;19;19175;51962
2020;12;9011110;21;195;MG;1;817800;287;285500;438997
2020;8;9011110;21;246;ES;1;717600;249;249600;343912
2020;4;9011110;21;195;MG;1;817800;214;213600;372857
2020;5;9011110;21;399;SP;1;817800;1460;1469991;3622179
2020;9;9011110;21;498;MG;1;717600;294;295200;506496
2020;3;9011110;21;63;MG;7;1017500;622;620986;1172643
2020;6;9011110;21;386;GO;1;817800;43;43200;92059
2020;6;9011110;21;301;SP;1;817800;195;193845;470311
2020;5;9011110;21;245;SP;1;817800;496;496625;1074032
2020;3;9011110;21;301;SP;1;817800;357;353600;923679
2020;3;9011110;21;474;MG;1;717800;19;19200;49152
2020;9;9011110;21;87;ES;1;817800;5611;5557140;6913323
2020;3;9011110;21;756;ES;1;817800;1264;1263300;1645718
2020;4;9011110;21;474;ES;1;817800;115;115200;154265
2020;12;9011110;21;17;MG;1;717600;19;19175;40437
2020;7;9011110;21;149;MG;1;817800;2384;2383080;5423115
2020;3;9011110;21;741;SP;1;817800;38;38375;112192
2020;5;9011110;21;63;ES;7;1017500;2066;2063120;2897202
2020;1;9011110;21;69;ES;1;817800;1;1260;2515
2020;4;9011110;21;676;MG;1;717600;191;192000;477974
2020;7;9011110;21;63;ES;7;1017500;1310;1307680;1716248
2020;8;9011110;21;190;MG;1;817800;5875;2079810;4496615
2020;9;9011110;21;244;ES;1;727600;38;38400;59520
2020;1;9011110;21;249;BA;1;817800;777;777364;1542068
2020;10;9011110;21;827;ES;1;717800;260;264000;412104
2020;10;9011110;21;379;SP;1;817800;20;19980;45508
2020;1;9011110;21;607;MG;1;817800;599;595270;1269023
2020;5;9011110;21;59;MG;1;817800;152;151805;425245
2020;5;9011110;21;493;SP;1;817800;78;78350;198342
2020;10;9011110;21;245;MG;1;717800;151;148800;297426
2020;6;9011110;21;245;MG;1;817800;1354;1351275;2976183
2020;10;9011110;21;240;MG;1;817800;225;227950;419059
2020;4;9011110;21;249;GO;1;817800;279;278440;619273
2020;7;9011110;21;275;SP;1;817800;323;324846;638853
2020;6;9011110;21;63;MG;7;1017500;780;780000;1331593
2020;11;9011110;21;386;GO;1;817800;25;25320;52428
2020;12;9011110;21;163;MG;1;717600;114;115100;174030
2020;6;9011110;21;647;MG;1;817800;19;19200;33144
2020;3;9011110;21;493;BA;1;727600;80;79920;110543
2020;11;9011110;21;195;MG;1;717800;98;98400;153120
2020;9;9011110;21;246;ES;1;817800;95;96000;149760
2020;3;9011110;21;232;MG;1;817800;450;446900;972806
2020;7;9011110;21;586;MG;7;917501;27;27000;46800
2020;6;9011110;21;169;MG;1;817800;846;843110;1363947
2020;9;9011110;21;827;BA;1;517800;424;422400;651487
2020;12;9011110;21;190;BA;1;517800;18;18000;97223
2020;5;9011110;21;431;ES;1;817800;478;480000;831054
2020;8;9011110;21;240;ES;1;717800;149;148800;233820
2020;11;9011110;21;431;MG;1;817800;458;460800;699966
2020;9;9011110;21;160;SP;1;817800;75;75595;219362
2020;8;9011110;21;69;PR;1;817800;19;18595;38721
2020;8;9011110;21;17;ES;1;717600;114;115200;182016
2020;10;9011110;21;767;MG;4;817600;1;1240;6904
2020;10;9011110;21;195;MG;1;717800;38;38400;61440
2020;10;9011110;21;87;MG;1;717800;122;123600;257120
2020;3;9011110;21;676;SP;1;817800;299;294400;714319
2020;4;9011110;21;386;PR;1;817800;58;58469;124940
2020;2;9011110;21;386;MG;1;717800;272;271150;559837
2020;4;9011110;21;827;ES;1;717800;158;158400;251856
2020;8;9011110;21;196;SP;1;817800;38;37200;50213
2020;7;9011110;21;431;MG;1;717600;57;57600;98688
2020;2;9011110;21;249;ES;1;727600;164;163180;226794
2020;10;9011110;21;493;SP;1;817800;76;76000;93824
2020;6;9011110;21;538;SP;1;817800;458;451200;1068424
2020;11;9011110;21;556;MG;1;717600;19;19200;32804
2020;1;9011110;21;744;MG;1;817800;447;446600;742576
2020;6;9011110;21;195;ES;1;717600;240;240000;427200
2020;1;9011110;21;573;BA;1;517800;44;43200;97230
2020;10;9011110;21;249;BA;1;817800;941;939240;1296537
2020;10;9011110;21;386;ES;1;717600;58;57600;83094
2020;3;9011110;21;474;SP;1;817800;38;38350;80318
2020;6;9011110;21;160;SP;1;817800;38;38400;129992
2020;4;9011110;21;245;MG;1;717800;58;57600;129402
2020;2;9011110;21;744;ES;1;817800;130;132000;203460
2020;7;9011110;21;375;MG;1;717600;19;19200;43599
2020;11;9011110;21;670;ES;1;717600;44;43200;59530
2020;5;9011110;21;676;MG;1;717600;249;247200;569698
2020;6;9011110;21;670;SP;1;817800;60;60000;146400
2020;4;9011110;21;628;ES;1;817800;40;40200;62110
2020;5;9011110;21;17;ES;1;717600;114;115200;182016
2020;10;9011110;21;87;BA;1;817800;1320;1320120;1684916
2020;7;9011110;21;827;BA;1;717600;43;42960;68736
2020;6;9011110;21;767;MG;1;817800;115;115200;251104
2020;2;9011110;21;169;ES;1;817800;26;26400;37189
2020;10;9011110;21;741;MG;1;817800;89;90095;258629
2020;10;9011110;21;244;PR;1;917800;52;52800;88704
2020;7;9011110;21;676;SP;1;717600;19;19200;38976
2020;6;9011110;21;741;MG;1;817800;19;19200;76192
2020;11;9011110;21;23;MG;1;717800;1324;1296000;2737017
2020;11;9011110;21;756;SP;1;817800;19;19200;35958
2020;1;9011110;21;244;ES;1;717800;26;26400;44880
2020;9;9011110;21;628;ES;1;717600;38;38400;90500
2020;7;9011110;21;467;PR;1;917800;33;33;46
2020;9;9011110;21;249;BA;1;717600;100;100020;135600
2020;8;9011110;21;573;SP;1;817800;42;42000;91238
2020;4;9011110;21;245;MG;1;717600;132;129600;347154
2020;3;9011110;21;586;MG;7;147700;27;27000;44775
2020;7;9011110;21;383;ES;1;717600;38;38400;60672
2020;3;9011110;21;17;MG;1;717600;19;19175;36452
2020;10;9011110;21;815;ES;1;717600;60;58500;116805
2020;8;9011110;21;815;ES;1;717600;40;39000;75525
2020;11;9011110;21;249;SP;1;817800;3197;3206665;7696222
2020;2;9011110;21;628;MG;1;817800;10896;3337512;8939935
2020;9;9011110;21;670;SP;1;817800;60;60000;128910
2020;9;9011110;21;247;MG;1;817800;430;430175;842421
2020;8;9011110;21;59;ES;1;717800;52;52800;106656
2020;1;9011110;21;23;MG;1;817800;45116;26717392;59511325
2020;12;9011110;21;169;ES;1;717600;79;79200;103362
2020;8;9011110;21;87;MG;1;817800;10694;10688415;26125314
2020;8;9011110;21;741;MG;4;817700;0;60;1554
2020;1;9011110;21;573;SP;1;817800;239;240600;643559
2020;9;9011110;21;249;ES;1;717600;2445;2444780;4239361
2020;5;9011110;21;756;SP;1;817800;19;19200;49737
2020;10;9011110;21;474;ES;1;817800;383;385600;533668
2020;1;9011110;21;399;SP;1;817800;448;452821;1238256
2020;3;9011110;21;493;ES;1;817800;1303;1305600;1871248
2020;4;9011110;21;160;PR;1;817800;19;19200;40000
2020;2;9011110;21;249;MG;1;817800;22050;20142196;47579191
2020;5;9011110;21;169;ES;1;727600;131;131275;331496
2020;11;9011110;21;386;MG;1;717800;1399;1384715;3127263
2020;4;9011110;21;23;MG;1;817800;27076;22729465;53538316
2020;2;9011110;21;442;MG;1;817800;77;76725;213479
2020;7;9011110;21;59;ES;1;817800;57171;1833600;2193557
2020;6;9011110;21;246;ES;1;717600;134;134400;312604
2020;3;9011110;21;741;MG;1;817800;76;76700;190440
2020;9;9011110;21;493;ES;1;817800;3643;3678980;4396079
2020;10;9011110;21;827;ES;1;717600;473;476400;824977
2020;11;9011110;21;199;ES;1;727600;520;507000;871274
2020;7;9011110;21;607;MG;1;817800;363;362275;757074
2020;11;9011110;21;498;MG;1;817800;190;192000;311152
2020;12;9011110;21;827;MG;1;717800;157;158464;233536
2020;5;9011110;21;493;ES;1;817800;3556;3570400;4426529
2020;6;9011110;21;386;BA;1;717800;220;216000;427680
2020;6;9011110;21;249;ES;1;817800;2592;2584905;3369158
2020;8;9011110;21;676;MG;1;717600;142;141575;258246
2020;4;9011110;21;351;MG;1;817800;38;38375;93328
2020;10;9011110;21;756;MG;1;817800;19611;311475;769463
2020;8;9011110;21;676;SP;1;817800;586;581307;1127324
2020;10;9011110;21;670;MG;1;817800;118;118360;297060
2020;10;9011110;21;23;ES;1;717600;170;169200;238620
2020;10;9011110;21;383;MG;1;817800;431;425955;962362
2020;7;9011110;21;163;ES;1;817800;38;38400;65280
2020;1;9011110;21;756;PR;1;917800;4;4140;6733
2020;5;9011110;21;386;GO;1;817800;238;236000;477310
2020;6;9011110;21;399;MG;1;817800;5272;5306958;12487390
2020;12;9011110;21;676;ES;1;817800;315;312000;468210
2020;8;9011110;21;53;ES;1;717800;38;38400;60288
2020;12;9011110;21;195;MG;1;717600;303;302400;453420
2020;11;9011110;21;53;MG;1;817800;233;233100;754295
2020;11;9011110;21;431;MG;1;917800;39;38400;61056
2020;2;9011110;21;149;MG;1;717600;208;209618;534191
2020;9;9011110;21;556;ES;1;717800;26;26400;43560
2020;7;9011110;21;670;MG;1;817800;100;99960;233344
2020;3;9011110;21;246;MG;1;817800;405;407200;839688
2020;10;9011110;21;17;MG;1;817800;211;210925;394047
2020;1;9011110;21;158;MG;1;817800;240;240000;507108
2020;4;9011110;21;169;MG;1;817800;871;863800;1373532
2020;10;9011110;21;431;ES;1;817800;594;595200;887274
2020;9;9011110;21;249;ES;1;727600;321;320640;424895
2020;2;9011110;21;244;MG;1;817800;113;113950;306294
2020;1;9011110;21;271;SP;1;817800;109;108000;281544
2020;11;9011110;21;827;ES;1;817800;1450;1454225;2294346
2020;10;9011110;21;163;MG;1;717600;38;38400;55296
2020;2;9011110;21;249;PR;1;817800;152;153600;310400
2020;4;9011110;21;386;MG;1;717600;1575;1574595;3324354
2020;7;9011110;21;63;ES;1;817800;57;57600;76800
2020;2;9011110;21;245;BA;1;817800;82;81600;167192
2020;3;9011110;21;815;ES;1;717800;40;39000;77415
2020;7;9011110;21;249;ES;1;717600;18811;2210360;2855926
2020;4;9011110;21;647;MG;1;817800;19;19200;39938
2020;10;9011110;21;53;ES;1;817800;26;26400;44389
2020;10;9011110;21;399;ES;1;717800;26;26400;63122
2020;5;9011110;21;442;MG;1;817800;114;115100;294752
2020;5;9011110;21;23;GO;1;817800;512;511317;1271439
2020;5;9011110;21;301;ES;1;717600;326;326400;518007
2020;8;9011110;21;628;ES;1;817800;598;598000;775261
2020;7;9011110;21;53;MG;1;717800;19;19200;35520
2020;7;9011110;21;573;GO;1;817800;21;21601;50619
2020;12;9011110;21;249;PR;1;817800;241;242578;484921
2020;12;9011110;21;455;MG;4;817700;0;25;1176
2020;10;9011110;21;361;ES;1;717800;520;507000;694616
2020;12;9011110;21;53;SP;1;817800;67;66200;194173
2020;3;9011110;21;474;MG;1;817800;38;38375;76954
2020;10;9011110;21;607;SP;1;817800;19;19175;42696
2020;2;9011110;21;845;MG;7;1017701;52;52000;121734
2020;2;9011110;21;169;ES;1;727600;38;38350;43654
2020;7;9011110;21;676;ES;1;817800;1722;1700000;2150862
2020;5;9011110;21;53;ES;1;717800;110;110400;204424
2020;8;9011110;21;744;ES;1;717800;684;686400;1025904
2020;2;9011110;21;548;MG;1;817800;304;307310;874749
2020;3;9011110;21;63;ES;1;817800;152;151390;254063
2020;8;9011110;21;249;ES;1;717600;351;351860;518884
2020;9;9011110;21;245;BA;1;717600;431;432000;602640
2020;7;9011110;21;87;ES;1;717600;725;712140;879485
2020;6;9011110;21;301;MG;4;817700;0;120;192
2020;9;9011110;21;351;MG;1;817800;57;57600;111194
2020;8;9011110;21;23;ES;1;717800;38;38400;72960
2020;12;9011110;21;372;MG;1;717800;20;19200;48307
2020;10;9011110;21;246;ES;1;817800;195;196000;322582
2020;2;9011110;21;246;MG;1;717800;300;300000;605000
2020;11;9011110;21;676;ES;1;817800;293;290400;405280
2020;10;9011110;21;301;PE;1;417902;0;0;20
2020;9;9011110;21;361;ES;1;817800;380;384000;433590
2020;5;9011110;21;573;MG;1;717600;164;165600;350900
2020;8;9011110;21;59;ES;1;727600;801;803200;1049755
2020;12;9011110;21;245;BA;1;517800;19;19200;38307
2020;6;9011110;21;375;MG;1;817800;76;76750;215929
2020;7;9011110;21;244;ES;1;717600;57;57600;95198
2020;6;9011110;21;744;ES;1;817800;131;132000;187890
2020;7;9011110;21;756;ES;1;817800;1797;1794400;2276954
2020;8;9011110;21;764;GO;1;817800;22;21600;43477
2020;10;9011110;21;670;MG;1;717600;194;191160;410742
2020;8;9011110;21;399;PR;4;817600;0;64;455
2020;6;9011110;21;161;MG;1;717800;24;24190;67196
2020;9;9011110;21;240;ES;1;717800;76;76800;122112
2020;10;9011110;21;245;BA;1;817800;432;432000;611281
2020;11;9011110;21;111;MG;1;817800;19;19200;67727
2020;10;9011110;21;538;PR;1;817800;110;108000;209520
2020;12;9011110;21;240;PR;1;917800;38;38400;55898
2020;2;9011110;21;249;GO;1;817800;216;216180;456286
2020;6;9011110;21;586;MG;7;917500;27;26760;34565
2020;4;9011110;21;195;SP;1;817800;27;27000;42660
2020;8;9011110;21;301;SP;1;817800;57;57600;121304
2020;9;9011110;21;744;ES;1;717800;1606;1610400;2376412
2020;8;9011110;21;149;SP;4;817600;0;1;6
2020;1;9011110;21;628;GO;1;817800;19;19200;49124
2020;7;9011110;21;386;BA;1;517800;243;243200;514013
2020;4;9011110;21;573;ES;1;717600;38400;38400;83036
2020;4;9011110;21;365;MG;1;817800;19;19200;48384
2020;5;9011110;21;271;GO;1;817800;86;86400;216501
2020;1;9011110;21;246;SP;1;817800;101;101940;259989
2020;7;9011110;21;17;MG;1;717800;38;38350;64620
2020;8;9011110;21;676;BA;1;817800;218;216000;395279
2020;7;9011110;21;386;ES;1;817800;20;20000;46710
2020;9;9011110;21;676;MG;1;717800;190;191750;391815
2020;7;9011110;21;63;ES;1;717600;36;36000;54000
2020;9;9011110;21;827;MG;1;517800;104;105600;172772
2020;8;9011110;21;244;ES;1;717600;38;38400;55680
2020;4;9011110;21;63;ES;1;817800;161;160001;268177
2020;4;9011110;21;301;ES;1;717600;152;153600;280466
2020;9;9011110;21;87;MG;1;817800;73851;12687215;30059378
2020;10;9011110;21;399;SP;1;817800;877;884218;2044073
2020;5;9011110;21;493;MG;1;717600;206;206400;357680
2020;4;9011110;21;764;MG;1;817800;2332;2307800;5296106
2020;4;9011110;21;493;ES;1;717600;668;675180;887524
2020;10;9011110;21;438;MG;1;717600;115;115200;191984
2020;1;9011110;21;160;MG;1;817800;6923;1223855;2962645
2020;6;9011110;21;249;MG;1;717600;3426;3412660;7087785
2020;12;9011110;21;271;SP;1;817800;494;493620;1128465
2020;7;9011110;21;493;ES;1;817800;42036;3330360;3842644
2020;8;9011110;21;744;ES;1;817800;132;132000;182813
2020;2;9011110;21;249;ES;1;717600;796;795980;1134593
2020;7;9011110;21;249;ES;1;817800;25663;1741295;2206231
2020;7;9011110;21;245;ES;1;717600;57;57600;88512
2020;11;9011110;21;573;SP;1;817800;231;232525;548581
2020;10;9011110;21;190;MG;1;817800;42579;2324703;5657273
2020;7;9011110;21;69;MG;1;817800;14224;1302490;3294154
2020;12;9011110;21;87;BA;1;817800;439;440040;581443
2020;8;9011110;21;87;PR;1;817800;38;38259;81683
2020;12;9011110;21;160;MG;1;817800;1884;1898379;4650295
2020;11;9011110;21;383;MG;1;817800;894;897600;1781116
2020;5;9011110;21;820;MG;1;717600;1219;1218000;2393063
2020;10;9011110;21;676;MG;1;817800;2198;2189809;4956890
2020;5;9011110;21;399;MG;1;817800;11111;8749717;22013238
2020;5;9011110;21;383;ES;1;717800;26;26400;45144
2020;5;9011110;21;607;MG;1;817800;663;659875;1535392
2020;11;9011110;21;63;MG;1;717600;97;98319;210227
2020;1;9011110;21;744;ES;1;717800;132;132000;233070
2020;6;9011110;21;399;SP;1;817800;1490;1502075;3435706
2020;1;9011110;21;69;SP;1;817800;609;630637;1578602
2020;9;9011110;21;249;SP;1;817800;3674;3687603;8568498
2020;4;9011110;21;493;MG;1;717600;136;136009;223037
2020;6;9011110;21;161;MG;1;817800;463;463112;1217231
2020;7;9011110;21;858;BA;1;817800;419;416400;711312
2020;5;9011110;21;69;MG;1;817800;3394;1479155;3626523
2020;3;9011110;21;53;MG;1;817800;171;172750;446841
2020;6;9011110;21;764;MG;1;817800;1363;1353760;3142667
2020;6;9011110;21;764;PR;1;817800;96;97200;211722
2020;1;9011110;21;190;SP;1;817800;307;306860;786037
2020;10;9011110;21;548;MG;1;817800;28436;266800;648261
2020;5;9011110;21;190;MG;1;817800;27915;3364963;8126300
2020;9;9011110;21;232;SP;1;817800;22;21600;52477
2020;3;9011110;21;271;SP;1;817800;612;603200;1475569
2020;2;9011110;21;158;ES;1;817800;653;653200;924181
2020;4;9011110;21;603;SP;1;817800;202;201580;368348
2020;9;9011110;21;827;MG;1;717600;1227;1234602;2105205
2020;9;9011110;21;431;MG;1;717600;19;19200;31104
2020;12;9011110;21;158;MG;4;817700;0;72;2556
2020;11;9011110;21;351;MG;1;817800;115;115500;248888
2020;8;9011110;21;63;MG;7;1017500;859;858786;1335897
2020;9;9011110;21;628;SP;4;817600;0;275;674
2020;12;9011110;21;23;MG;1;717800;1099;1080000;2348375
2020;8;9011110;21;63;MG;1;817800;143;143894;291132
2020;3;9011110;21;249;MG;1;717600;2794;2793400;6265757
2020;9;9011110;21;23;BA;1;517800;216;216000;422522
2020;8;9011110;21;249;MG;1;717600;4526;4503475;8584383
2020;6;9011110;21;455;MG;1;817800;290;290460;670987
2020;5;9011110;21;741;SP;1;817800;0;900;5955
2020;3;9011110;21;676;ES;1;817800;1002;992800;1377642
2020;3;9011110;21;831;MG;1;817800;212;211801;525697
2020;11;9011110;21;160;MG;1;817800;1161;1168300;2913808
2020;5;9011110;21;386;PR;1;817800;196;195494;435111
2020;4;9011110;21;69;MG;1;717600;268;266350;652413
2020;12;9011110;21;670;SP;1;817800;120;120120;291140
2020;10;9011110;21;63;MG;1;717600;149;151119;301506
2020;8;9011110;21;240;MG;1;817800;110;110350;211135
2020;4;9011110;21;403;ES;1;717800;288;288000;459962
2020;7;9011110;21;246;MG;1;817800;518;518320;964918
2020;1;9011110;21;63;ES;1;817800;27;26373;42944
2020;4;9011110;21;275;MG;1;717600;458;453600;975831
2020;10;9011110;21;607;MG;1;817800;216;215875;491432
2020;8;9011110;21;827;SP;1;817800;104;105600;168960
2020;12;9011110;21;69;BA;1;517800;73;72630;399108
2020;12;9011110;21;160;MG;1;717600;76;76800;150528
2020;3;9011110;21;676;SP;1;717600;57;57600;153792
2020;11;9011110;21;301;PR;1;817800;21;20400;32449
2020;11;9011110;21;375;MG;1;817800;13986;200935;625753
2020;1;9011110;21;53;MG;1;817800;507;268775;612450
2020;9;9011110;21;607;MG;4;817600;1;1020;3978
2020;6;9011110;21;548;MG;1;817800;208;210950;549020
2020;11;9011110;21;23;BA;1;517800;383;382800;781037
2020;11;9011110;21;493;MG;1;717600;593;598400;1186312
2020;8;9011110;21;149;MG;1;717800;38;38350;93848
2020;8;9011110;21;820;MG;1;717600;735;735540;1103310
2020;4;9011110;21;53;MG;1;717600;142;141600;260300
2020;8;9011110;21;195;ES;1;717600;21896;318360;467676
2020;9;9011110;21;271;MG;1;817800;1943;1918180;4804093
2020;8;9011110;21;538;MG;1;817800;1141;1135639;2658974
2020;12;9011110;21;744;MG;1;717800;885;897600;1297794
2020;4;9011110;21;59;ES;1;717800;52;52800;119808
2020;9;9011110;21;245;MG;1;717600;674;671010;1316026
2020;10;9011110;21;676;ES;4;817700;0;1;0
2020;11;9011110;21;431;ES;1;717800;114;115200;170072
2020;4;9011110;21;301;PR;1;817800;19;19175;35666
2020;11;9011110;21;127;MG;1;717800;19;19200;27248
2020;3;9011110;21;431;MG;1;717600;456;459240;786231
2020;1;9011110;21;244;MG;1;717600;46;45600;83957
2020;10;9011110;21;249;GO;1;817800;224;225240;469081
2020;10;9011110;21;498;ES;1;717600;366;367200;561936
2020;6;9011110;21;63;BA;7;1017500;52;52000;125883
2020;1;9011110;21;831;SP;1;817800;19;19200;41270
2020;12;9011110;21;474;MG;1;817800;57;57600;120131
2020;4;9011110;21;815;ES;1;717600;20;19500;38220
2020;10;9011110;21;858;ES;1;817800;1000;1000000;1180000
2020;12;9011110;21;607;GO;1;817800;13;12720;20582
2020;12;9011110;21;251;MG;1;817800;80;80000;151676
2020;9;9011110;21;190;MG;1;717600;108;108000;183816
